level_0,index,school_id,name,logo_url,area,address,postal_code,website,parent_volunteer,type_sap,type_boys-only,type_girls-only,type_gep,affiliations,logo_url2,moe_url,googlemap_url,review_num,review_rating_avg
133,133,singapore-chinese-girls,Singapore Chinese Girls' Primary School,https://sgschooling.com/img/logo/singapore-chinese-girls.jpg,Novena,190 Dunearn Road S309437,309437,http://www.scgs.moe.edu.sg,40h,false,false,true,false,Singapore Chinese Girls’ School,Singapore Chinese Girls' Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=singapore-chinese-girls-primary-school,"https://www.google.com/maps/place/Singapore+Chinese+Girls'+School/@1.3212977,103.8263011,17z/data=!3m2!4b1!5s0x31da19fbedb146c3:0x7a458be1355c5676!4m6!3m5!1s0x31da19fbbc87694d:0xfa63003ee7a90291!8m2!3d1.3212977!4d103.828876!16zL20vMDdoaDQz?entry=ttu",30,3.53333333333333
134,134,south-view,South View Primary School,https://sgschooling.com/img/logo/south-view.jpg,Choa Chu Kang,6 Choa Chu Kang Central S689762,689762,http://www.southviewpri.moe.edu.sg,,false,false,false,false,,South View Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=south-view-primary-school,"https://www.google.com/maps/place/South+View+Primary+School/@1.381324,103.7445702,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11c18f5d9df1:0xb3b685f587791a28!8m2!3d1.381324!4d103.7471451!16s%2Fm%2F03hp8t8?entry=ttu",30,3.9
135,135,springdale,Springdale Primary School,https://sgschooling.com/img/logo/springdale.jpg,Sengkang,71 Anchorvale Link S544799,544799,http://springdalepri.moe.edu.sg/,40h,false,false,false,false,,Springdale Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=springdale-primary-school,"https://www.google.com/maps/place/Springdale+Primary+School/@1.3949667,103.8871052,17z/data=!3m1!4b1!4m6!3m5!1s0x31da166ce2a74969:0xee086fca6014181a!8m2!3d1.3949667!4d103.8896801!16s%2Fg%2F11b620_lcj?entry=ttu",33,3.36363636363636
136,136,st-andrew-junior,St. Andrew's Junior School,https://sgschooling.com/img/logo/st-andrew-junior.jpg,Toa Payoh,2 Francis Thomas Drive S359337,359337,http://www.saintandrewsjunior.moe.edu.sg,,false,true,false,false,St. Andrew’s Secondary School,St. Andrew's Junior School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-andrews-junior-school,"https://www.google.com/maps/place/St.+Andrew's+Junior+School/@1.3309872,103.8627009,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1778d5db5e25:0xb570960730b77a38!8m2!3d1.3309872!4d103.8652758!16zL20vMDRtd2Y1?entry=ttu",24,4.375
137,137,st-anthony-canossian,St. Anthony's Canossian Primary School,https://sgschooling.com/img/logo/st-anthony-canossian.jpg,Bedok,1602 Bedok North Ave 4 S469701,469701,http://www.stanthonyscanossianpri.moe.edu.sg,,false,false,true,false,St. Anthony’s Canossian Secondary School,St. Anthony's Canossian Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-anthonys-canossian-primary-school,"https://www.google.com/maps/place/St+Anthony's+Canossian+Primary+School/@1.3348478,103.9390872,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d70ba999e07:0xc28f521218273c9a!8m2!3d1.3348478!4d103.9416621!16s%2Fg%2F11h75nfkbs?entry=ttu",5,5
138,138,st-anthony,St. Anthony's Primary School,https://sgschooling.com/img/logo/st-anthony.jpg,Bukit Batok,30 Bukit Batok St 32 S659401,659401,http://www.stanthonyspri.moe.edu.sg,,false,false,false,false,"St. Joseph’s Institution, St. Patrick’s School",St. Anthony's Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-anthonys-primary-school,"https://www.google.com/maps/place/St.+Anthony's+Primary+School/@1.3641887,103.7463841,17z/data=!3m1!4b1!4m6!3m5!1s0x31da106e8108072b:0xf9953aef19ce7709!8m2!3d1.3641887!4d103.748959!16s%2Fg%2F1v_skrx2?entry=ttu",17,4.76470588235294
139,139,st-gabriel,St. Gabriel's Primary School,https://sgschooling.com/img/logo/st-gabriel.jpg,Serangoon,220 Lorong Chuan S556742,556742,http://www.stgabrielspri.moe.edu.sg,,false,true,false,false,St. Gabriel’s Secondary School,St. Gabriel's Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-gabriels-primary-school,"https://www.google.com/maps/place/St.+Gabriel's+Primary+School/@1.3495667,103.859926,17z/data=!3m1!4b1!4m6!3m5!1s0x31da170c009f5ec1:0x54bbb4cbbba03c2e!8m2!3d1.3495667!4d103.8625009!16s%2Fg%2F11b7qtftt6?entry=ttu",29,4.79310344827586
140,140,rosyth,Rosyth School,https://sgschooling.com/img/logo/rosyth.jpg,Serangoon,21 Serangoon North Avenue 4 S555855,555855,https://www.rosyth.moe.edu.sg,"70h, interview",false,false,false,true,,Rosyth School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=rosyth-school,"https://www.google.com/maps/place/Rosyth+School/@1.3729086,103.8720682,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1650a8f4dbe5:0x224ab23efc6c7bc5!8m2!3d1.3729086!4d103.8746431!16zL20vMDRicDU2?entry=ttu",46,4.28260869565217
141,141,st-joseph-institution-junior,St. Joseph's Institution Junior,https://sgschooling.com/img/logo/st-joseph-institution-junior.jpg,Novena,3 Essex Road S309331,309331,https://sjijunior.moe.edu.sg,,false,true,false,false,"St. Joseph’s Institution, St. Patrick’s School",St. Joseph's Institution Junior.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-josephs-institution-junior,"https://www.google.com/maps/place/St.+Joseph's+Institution+Junior/@1.3173615,103.8429052,17z/data=!3m1!4b1!4m6!3m5!1s0x31da182afff9d795:0x4b8f123dfcebf3f3!8m2!3d1.3173615!4d103.8454801!16s%2Fg%2F1hf2v1vyc?entry=ttu",23,4.30434782608696
142,142,st-stephen,St. Stephen's School,https://sgschooling.com/img/logo/st-stephen.jpg,Bedok,20 Siglap View S455789,455789,http://www.ststephens.moe.edu.sg,,false,true,false,false,"St. Joseph’s Institution, St. Patrick’s School",St. Stephen's School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=st-stephens-school,"https://www.google.com/maps/place/St.+Stephen's+School/@1.3188293,103.9149936,17z/data=!3m2!4b1!5s0x31da22a8f96d66bd:0x5f2883b47ff31053!4m6!3m5!1s0x31da23c87b38efa3:0x73d3e5dd8a90597d!8m2!3d1.3188293!4d103.9175685!16zL20vMDdsZ3Nu?entry=ttu",27,4.03703703703704
143,143,stamford,Stamford Primary School,https://sgschooling.com/img/logo/stamford.jpg,Central,1 Victoria Lane S198423,198423,,,false,false,false,false,,,,"https://www.google.com/maps/place/Stamford+Primary+School/@1.3040142,103.8544702,17z/data=!3m2!4b1!5s0x31da19b7450752a5:0x288d971421b86b6d!4m6!3m5!1s0x31da19b75b752875:0x156a1e568a1ec0b6!8m2!3d1.3040142!4d103.8570451!16s%2Fg%2F1tf1lbj2?entry=ttu",17,4.47058823529412
144,144,tampines-north,Tampines North Primary School,https://sgschooling.com/img/logo/tampines-north.jpg,Tampines,30 Tampines Avenue 9 S529565,529565,http://www.tampinesnorthpri.moe.edu.sg,,false,false,false,false,,Tampines North Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=tampines-north-primary-school,"https://www.google.com/maps/place/Tampines+North+Primary+School/@1.360298,103.9460061,17z/data=!3m2!4b1!5s0x31da3d088259a75d:0x61a0190d56bc38d8!4m6!3m5!1s0x31da3d0883716f01:0x6bdc24f1863107ad!8m2!3d1.360298!4d103.948581!16s%2Fg%2F11bc5b1br0?entry=ttu",26,4.65384615384615
