index,school_id,year,category,1,2A(1),2A(2),2B,2C,2C(S),3,Total,sort_id
8056,pasir-ris,2018,ballot,,,,,,,,,4
8057,pasir-ris,2018,odds,,,,1,0.6,,,,5
8058,pasir-ris,2018,taken,82,0,30,26,42,0,0,180,3
8059,pasir-ris,2018,vacancy,0,0,0,34,42,0,0,180,1
8060,pasir-ris,2019,applied,87,0,26,22,58,0,0,0,2
8061,pasir-ris,2019,ballot,,,,,SC<1,,,,4
8062,pasir-ris,2019,odds,,,,,0.775862068965517,,,,5
8063,pasir-ris,2019,taken,87,0,26,22,45,0,0,180,3
8064,pasir-ris,2019,vacancy,140,53,53,34,45,0,0,180,1
8065,pasir-ris,2020,applied,93,0,31,24,81,0,0,0,2
8066,pasir-ris,2020,ballot,,,,,SC<1,,,,4
8067,pasir-ris,2020,odds,,,,,0.407407407407407,,,,5
8068,pasir-ris,2020,taken,93,0,31,24,33,0,0,181,3
8069,pasir-ris,2020,vacancy,140,47,47,29,33,0,0,180,1
8070,pasir-ris,2021,applied,82,1,44,22,54,0,0,0,2
8071,pasir-ris,2021,ballot,,,,,SC<1,,,,4
8072,pasir-ris,2021,odds,,,,,0.611111111111111,,,,5
8073,pasir-ris,2021,taken,82,1,44,22,33,0,0,182,3
8074,pasir-ris,2021,vacancy,140,59,58,28,33,0,0,180,1
8075,pasir-ris,2022,applied,83,33,0,22,80,0,0,0,2
8076,pasir-ris,2022,ballot,,,,SC<1,SC<1,,,,4
8077,pasir-ris,2022,odds,,,,0.954545454545455,0.5375,,,,5
8078,pasir-ris,2022,taken,83,33,0,21,43,0,0,180,3
8079,pasir-ris,2022,vacancy,120,37,0,21,43,0,0,180,1
8080,pasir-ris,2023,applied,81,32,0,23,76,0,0,0,2
8081,pasir-ris,2023,ballot,,,,,SC<1,,,,4
8082,pasir-ris,2023,odds,,,,,0.618421052631579,,,,5
8083,pasir-ris,2023,taken,81,32,0,23,47,0,0,183,3
8084,pasir-ris,2023,vacancy,120,39,0,23,47,0,0,180,1
8085,paya-lebar-methodist-girls,2009,applied,0,0,0,87,103,0,0,0,2
8086,paya-lebar-methodist-girls,2009,ballot,,,,,,,,,4
8087,paya-lebar-methodist-girls,2009,odds,,,,0.977011494252874,0.825242718446602,,,,5
8088,paya-lebar-methodist-girls,2009,taken,72,8,20,85,85,0,0,270,3
8089,paya-lebar-methodist-girls,2009,vacancy,0,0,0,85,85,0,0,270,1
8090,paya-lebar-methodist-girls,2010,applied,0,0,0,95,109,0,0,0,2
8091,paya-lebar-methodist-girls,2010,ballot,,,,,,,,,4
8092,paya-lebar-methodist-girls,2010,odds,,,,0.873684210526316,0.752293577981651,,,,5
8093,paya-lebar-methodist-girls,2010,taken,68,7,30,83,82,0,0,270,3
8094,paya-lebar-methodist-girls,2010,vacancy,0,0,0,83,82,0,0,270,1
8095,paya-lebar-methodist-girls,2011,applied,0,0,0,76,106,0,0,0,2
8096,paya-lebar-methodist-girls,2011,ballot,,,,,,,,,4
8097,paya-lebar-methodist-girls,2011,odds,,,,1,0.915094339622642,,,,5
8098,paya-lebar-methodist-girls,2011,taken,65,8,26,76,97,0,0,272,3
8099,paya-lebar-methodist-girls,2011,vacancy,0,0,0,86,97,0,0,270,1
8100,paya-lebar-methodist-girls,2012,applied,0,0,0,61,119,0,0,0,2
8101,paya-lebar-methodist-girls,2012,ballot,,,,,,,,,4
8102,paya-lebar-methodist-girls,2012,odds,,,,1,0.865546218487395,,,,5
8103,paya-lebar-methodist-girls,2012,taken,62,5,39,61,103,0,0,270,3
8104,paya-lebar-methodist-girls,2012,vacancy,0,0,0,82,103,0,0,270,1
8105,paya-lebar-methodist-girls,2013,applied,0,0,0,75,84,0,0,0,2
8106,paya-lebar-methodist-girls,2013,ballot,,,,,,,,,4
8107,paya-lebar-methodist-girls,2013,odds,,,,0.973333333333333,0.845238095238095,,,,5
8108,paya-lebar-methodist-girls,2013,taken,73,14,38,74,71,0,0,270,3
8109,paya-lebar-methodist-girls,2013,vacancy,0,0,0,73,71,0,0,270,1
8110,paya-lebar-methodist-girls,2014,applied,0,0,0,57,97,0,0,0,2
8111,paya-lebar-methodist-girls,2014,ballot,,,,,,,,,4
8112,paya-lebar-methodist-girls,2014,odds,,,,1,0.793814432989691,,,,5
8113,paya-lebar-methodist-girls,2014,taken,77,21,38,57,77,0,0,270,3
8114,paya-lebar-methodist-girls,2014,vacancy,0,0,0,67,77,0,0,270,1
8115,paya-lebar-methodist-girls,2015,applied,0,0,0,55,111,0,0,0,2
8116,paya-lebar-methodist-girls,2015,ballot,,,,,,,,,4
8117,paya-lebar-methodist-girls,2015,odds,,,,1,0.855855855855856,,,,5
8118,paya-lebar-methodist-girls,2015,taken,71,27,24,53,95,0,0,270,3
8119,paya-lebar-methodist-girls,2015,vacancy,0,0,0,74,95,0,0,270,1
8120,paya-lebar-methodist-girls,2016,applied,0,0,0,54,115,0,0,0,2
8121,paya-lebar-methodist-girls,2016,ballot,,,,,,,,,4
8122,paya-lebar-methodist-girls,2016,odds,,,,1,0.956521739130435,,,,5
8123,paya-lebar-methodist-girls,2016,taken,61,24,27,48,110,0,0,270,3
8124,paya-lebar-methodist-girls,2016,vacancy,0,0,0,79,110,0,0,270,1
8125,paya-lebar-methodist-girls,2017,applied,0,0,0,62,116,0,0,0,2
8126,paya-lebar-methodist-girls,2017,ballot,,,,,,,,,4
8127,paya-lebar-methodist-girls,2017,odds,,,,1,0.775862068965517,,,,5
8128,paya-lebar-methodist-girls,2017,taken,63,25,32,60,90,0,0,270,3
8129,paya-lebar-methodist-girls,2017,vacancy,0,0,0,75,90,0,0,270,1
8130,paya-lebar-methodist-girls,2018,applied,0,0,0,54,93,0,0,0,2
8131,paya-lebar-methodist-girls,2018,ballot,,,,,,,,,4
8132,paya-lebar-methodist-girls,2018,odds,,,,1,0.741935483870968,,,,5
8133,paya-lebar-methodist-girls,2018,taken,80,46,22,53,69,0,0,270,3
8134,paya-lebar-methodist-girls,2018,vacancy,0,0,0,61,69,0,0,270,1
8135,paya-lebar-methodist-girls,2019,applied,61,36,23,65,108,0,0,0,2
8136,paya-lebar-methodist-girls,2019,ballot,,,,,SC1-2,,,,4
8137,paya-lebar-methodist-girls,2019,odds,,,,,0.814814814814815,,,,5
8138,paya-lebar-methodist-girls,2019,taken,61,36,23,65,88,0,0,273,3
8139,paya-lebar-methodist-girls,2019,vacancy,230,169,133,75,88,0,0,270,1
8140,paya-lebar-methodist-girls,2020,applied,63,49,23,56,109,0,0,0,2
8141,paya-lebar-methodist-girls,2020,ballot,,,,,SC<1#,,,,4
8142,paya-lebar-methodist-girls,2020,odds,,,,,0.743119266055046,,,,5
8143,paya-lebar-methodist-girls,2020,taken,63,49,23,56,81,0,0,272,3
8144,paya-lebar-methodist-girls,2020,vacancy,230,167,118,68,81,0,0,270,1
8145,paya-lebar-methodist-girls,2021,applied,73,56,29,51,105,0,0,0,2
8146,paya-lebar-methodist-girls,2021,ballot,,,,,SC<1,,,,4
8147,paya-lebar-methodist-girls,2021,odds,,,,,0.59047619047619,,,,5
8148,paya-lebar-methodist-girls,2021,taken,73,56,29,51,62,0,0,271,3
8149,paya-lebar-methodist-girls,2021,vacancy,230,157,101,56,62,0,0,270,1
8150,paya-lebar-methodist-girls,2022,applied,79,69,0,47,110,0,0,0,2
8151,paya-lebar-methodist-girls,2022,ballot,,,,SC>2,SC<1#,,,,4
8152,paya-lebar-methodist-girls,2022,odds,,,,0.872340425531915,0.736363636363636,,,,5
8153,paya-lebar-methodist-girls,2022,taken,79,69,0,41,81,0,0,270,3
8154,paya-lebar-methodist-girls,2022,vacancy,210,131,0,41,81,0,0,270,1
8155,paya-lebar-methodist-girls,2023,applied,64,70,0,35,120,0,0,0,2
8156,paya-lebar-methodist-girls,2023,ballot,,,,,SC1-2,,,,4
8157,paya-lebar-methodist-girls,2023,odds,,,,,0.858333333333333,,,,5
8158,paya-lebar-methodist-girls,2023,taken,64,70,0,35,103,0,0,272,3
8159,paya-lebar-methodist-girls,2023,vacancy,210,146,0,46,103,0,0,270,1
8160,pei-chun-public,2009,applied,0,0,0,63,119,0,0,0,2
8161,pei-chun-public,2009,ballot,,,,,,,,,4
8162,pei-chun-public,2009,odds,,,,0.984126984126984,0.546218487394958,,,,5
8163,pei-chun-public,2009,taken,141,25,70,63,65,0,0,364,3
8164,pei-chun-public,2009,vacancy,0,0,0,62,65,0,0,360,1
8165,pei-chun-public,2010,applied,0,0,0,59,98,0,0,0,2
8166,pei-chun-public,2010,ballot,,,,,,,,,4
8167,pei-chun-public,2010,odds,,,,0.796610169491525,0.479591836734694,,,,5
8168,pei-chun-public,2010,taken,158,36,71,48,47,0,0,360,3
8169,pei-chun-public,2010,vacancy,0,0,0,47,47,0,0,360,1
8170,pei-chun-public,2011,applied,0,0,0,67,114,0,0,0,2
8171,pei-chun-public,2011,ballot,,,,,,,,,4
8172,pei-chun-public,2011,odds,,,,0.91044776119403,0.535087719298246,,,,5
8173,pei-chun-public,2011,taken,137,30,72,61,61,0,0,361,3
8174,pei-chun-public,2011,vacancy,0,0,0,61,61,0,0,360,1
8175,pei-chun-public,2012,applied,0,0,0,51,73,0,0,0,2
8176,pei-chun-public,2012,ballot,,,,,,,,,4
8177,pei-chun-public,2012,odds,,,,0.764705882352941,0.520547945205479,,,,5
8178,pei-chun-public,2012,taken,167,38,78,39,38,0,0,360,3
8179,pei-chun-public,2012,vacancy,0,0,0,39,38,0,0,360,1
8180,pei-chun-public,2013,applied,0,0,0,45,55,0,0,0,2
8181,pei-chun-public,2013,ballot,,,,,,,,,4
8182,pei-chun-public,2013,odds,,,,0.844444444444444,0.690909090909091,,,,5
8183,pei-chun-public,2013,taken,170,53,61,38,38,0,0,360,3
8184,pei-chun-public,2013,vacancy,0,0,0,38,38,0,0,360,1
8185,pei-chun-public,2014,applied,0,0,0,40,65,0,0,0,2
8186,pei-chun-public,2014,ballot,,,,,,,,,4
8187,pei-chun-public,2014,odds,,,,0.85,0.523076923076923,,,,5
8188,pei-chun-public,2014,taken,162,52,79,33,34,0,0,360,3
8189,pei-chun-public,2014,vacancy,0,0,0,34,34,0,0,360,1
8190,pei-chun-public,2015,applied,0,0,0,36,76,0,0,0,2
8191,pei-chun-public,2015,ballot,,,,,,,,,4
8192,pei-chun-public,2015,odds,,,,1,0.960526315789474,,,,5
8193,pei-chun-public,2015,taken,145,55,56,31,73,0,0,360,3
8194,pei-chun-public,2015,vacancy,0,0,0,52,73,0,0,360,1
8195,pei-chun-public,2016,applied,0,0,0,28,97,0,0,0,2
8196,pei-chun-public,2016,ballot,,,,,,,,,4
8197,pei-chun-public,2016,odds,,,,1,0.948453608247423,,,,5
8198,pei-chun-public,2016,taken,128,65,53,22,92,0,0,360,3
8199,pei-chun-public,2016,vacancy,0,0,0,57,92,0,0,360,1
8200,pei-chun-public,2017,applied,0,0,0,17,68,0,0,0,2
8201,pei-chun-public,2017,ballot,,,,,,,,,4
8202,pei-chun-public,2017,odds,,,,1,0.941176470588235,,,,5
8203,pei-chun-public,2017,taken,154,65,35,12,64,0,0,330,3
8204,pei-chun-public,2017,vacancy,0,0,0,38,64,0,0,330,1
8205,pei-chun-public,2018,applied,0,0,0,23,50,0,0,0,2
8206,pei-chun-public,2018,ballot,,,,,,,,,4
8207,pei-chun-public,2018,odds,,,,0.91304347826087,0.48,,,,5
8208,pei-chun-public,2018,taken,149,79,31,17,24,0,0,300,3
8209,pei-chun-public,2018,vacancy,0,0,0,21,24,0,0,300,1
8210,pei-chun-public,2019,applied,125,75,46,30,64,0,0,0,2
8211,pei-chun-public,2019,ballot,,,,SC1-2,SC<1,,,,4
8212,pei-chun-public,2019,odds,,,,0.933333333333333,0.515625,,,,5
8213,pei-chun-public,2019,taken,125,75,46,28,33,0,0,307,3
8214,pei-chun-public,2019,vacancy,260,135,60,28,33,0,0,300,1
8215,pei-chun-public,2020,applied,149,78,38,30,68,0,0,0,2
8216,pei-chun-public,2020,ballot,,,SC>2,SC<1,SC<1,,,,4
8217,pei-chun-public,2020,odds,,,0.868421052631579,0.733333333333333,0.308823529411765,,,,5
8218,pei-chun-public,2020,taken,149,78,33,22,21,0,0,303,3
8219,pei-chun-public,2020,vacancy,260,111,33,22,21,0,0,300,1
8220,pei-chun-public,2021,applied,130,99,39,26,43,0,0,0,2
8221,pei-chun-public,2021,ballot,,,SC>2,SC1-2,SC<1,,,,4
8222,pei-chun-public,2021,odds,,,0.794871794871795,0.807692307692308,0.488372093023256,,,,5
8223,pei-chun-public,2021,taken,130,99,31,21,21,0,0,302,3
8224,pei-chun-public,2021,vacancy,260,130,31,21,21,0,0,300,1
8225,pei-chun-public,2022,applied,134,129,0,27,83,0,0,0,2
8226,pei-chun-public,2022,ballot,,SC>2,,SC<1,SC<1,,,,4
8227,pei-chun-public,2022,odds,,0.821705426356589,,0.740740740740741,0.542168674698795,,,,5
8228,pei-chun-public,2022,taken,134,106,0,20,45,0,0,305,3
8229,pei-chun-public,2022,vacancy,240,106,0,20,45,0,0,300,1
8230,pei-chun-public,2023,applied,113,116,0,29,81,0,0,0,2
8231,pei-chun-public,2023,ballot,,,,SC<1,SC<1,,,,4
8232,pei-chun-public,2023,odds,,,,0.827586206896552,0.641975308641975,,,,5
8233,pei-chun-public,2023,taken,113,116,0,24,52,0,0,305,3
8234,pei-chun-public,2023,vacancy,240,127,0,24,52,0,0,300,1
8235,pei-hwa-presbyterian,2009,applied,0,0,0,78,88,0,0,0,2
8236,pei-hwa-presbyterian,2009,ballot,,,,,,,,,4
8237,pei-hwa-presbyterian,2009,odds,,,,1,0.897727272727273,,,,5
8238,pei-hwa-presbyterian,2009,taken,147,0,57,78,79,0,0,361,3
8239,pei-hwa-presbyterian,2009,vacancy,0,0,0,78,79,0,0,360,1
8240,pei-hwa-presbyterian,2010,applied,0,0,0,68,67,0,0,0,2
8241,pei-hwa-presbyterian,2010,ballot,,,,,,,,,4
8242,pei-hwa-presbyterian,2010,odds,,,,0.647058823529412,0.656716417910448,,,,5
8243,pei-hwa-presbyterian,2010,taken,173,0,69,44,44,0,0,330,3
8244,pei-hwa-presbyterian,2010,vacancy,0,0,0,44,44,0,0,330,1
8245,pei-hwa-presbyterian,2011,applied,0,0,0,70,58,0,0,0,2
8246,pei-hwa-presbyterian,2011,ballot,,,,,,,,,4
8247,pei-hwa-presbyterian,2011,odds,,,,0.628571428571429,0.741379310344828,,,,5
8248,pei-hwa-presbyterian,2011,taken,158,1,54,44,43,0,0,300,3
8249,pei-hwa-presbyterian,2011,vacancy,0,0,0,44,43,0,0,300,1
8250,pei-hwa-presbyterian,2012,applied,0,0,0,40,42,0,0,0,2
8251,pei-hwa-presbyterian,2012,ballot,,,,,,,,,4
8252,pei-hwa-presbyterian,2012,odds,,,,0.7,0.642857142857143,,,,5
8253,pei-hwa-presbyterian,2012,taken,174,0,71,28,27,0,0,300,3
8254,pei-hwa-presbyterian,2012,vacancy,0,0,0,28,27,0,0,300,1
8255,pei-hwa-presbyterian,2013,applied,0,0,0,52,54,0,0,0,2
8256,pei-hwa-presbyterian,2013,ballot,,,,,,,,,4
8257,pei-hwa-presbyterian,2013,odds,,,,0.653846153846154,0.611111111111111,,,,5
8258,pei-hwa-presbyterian,2013,taken,144,1,88,34,33,0,0,300,3
8259,pei-hwa-presbyterian,2013,vacancy,0,0,0,34,33,0,0,300,1
8260,pei-hwa-presbyterian,2014,applied,0,0,0,41,52,0,0,0,2
8261,pei-hwa-presbyterian,2014,ballot,,,,,,,,,4
8262,pei-hwa-presbyterian,2014,odds,,,,0.975609756097561,0.769230769230769,,,,5
8263,pei-hwa-presbyterian,2014,taken,144,0,76,40,40,0,0,300,3
8264,pei-hwa-presbyterian,2014,vacancy,0,0,0,40,40,0,0,300,1
8265,pei-hwa-presbyterian,2015,applied,0,0,0,48,69,0,0,0,2
8266,pei-hwa-presbyterian,2015,ballot,,,,,,,,,4
8267,pei-hwa-presbyterian,2015,odds,,,,1,0.811594202898551,,,,5
8268,pei-hwa-presbyterian,2015,taken,134,0,66,44,56,0,0,300,3
8269,pei-hwa-presbyterian,2015,vacancy,0,0,0,50,56,0,0,300,1
8270,pei-hwa-presbyterian,2016,applied,0,0,0,47,44,0,0,0,2
8271,pei-hwa-presbyterian,2016,ballot,,,,,,,,,4
8272,pei-hwa-presbyterian,2016,odds,,,,0.702127659574468,0.931818181818182,,,,5
8273,pei-hwa-presbyterian,2016,taken,130,0,75,24,41,0,0,270,3
8274,pei-hwa-presbyterian,2016,vacancy,0,0,0,33,41,0,0,270,1
8275,pei-hwa-presbyterian,2017,applied,0,0,0,49,62,0,0,0,2
8276,pei-hwa-presbyterian,2017,ballot,,,,,,,,,4
8277,pei-hwa-presbyterian,2017,odds,,,,0.795918367346939,0.725806451612903,,,,5
8278,pei-hwa-presbyterian,2017,taken,121,0,71,33,45,0,0,270,3
8279,pei-hwa-presbyterian,2017,vacancy,0,0,0,39,45,0,0,270,1
8280,pei-hwa-presbyterian,2018,applied,0,0,0,36,47,0,0,0,2
8281,pei-hwa-presbyterian,2018,ballot,,,,,,,,,4
8282,pei-hwa-presbyterian,2018,odds,,,,0.611111111111111,0.574468085106383,,,,5
8283,pei-hwa-presbyterian,2018,taken,128,28,71,16,27,0,0,270,3
8284,pei-hwa-presbyterian,2018,vacancy,0,0,0,22,27,0,0,270,1
8285,pei-hwa-presbyterian,2019,applied,116,44,44,41,51,0,0,0,2
8286,pei-hwa-presbyterian,2019,ballot,,,,SC<2#,SC<1,,,,4
8287,pei-hwa-presbyterian,2019,odds,,,,0.48780487804878,0.411764705882353,,,,5
8288,pei-hwa-presbyterian,2019,taken,116,44,24,20,21,0,0,225,3
8289,pei-hwa-presbyterian,2019,vacancy,184,68,24,20,21,0,0,224,1
8290,pei-hwa-presbyterian,2020,applied,118,69,0,29,63,0,0,0,2
8291,pei-hwa-presbyterian,2020,ballot,,SC>2,,SC>2,SC<1,,,,4
8292,pei-hwa-presbyterian,2020,odds,,0.971014492753623,,0.689655172413793,0.333333333333333,,,,5
8293,pei-hwa-presbyterian,2020,taken,118,67,0,20,21,0,0,226,3
8294,pei-hwa-presbyterian,2020,vacancy,184,67,0,20,21,0,0,224,1
8295,pei-hwa-presbyterian,2021,applied,113,86,0,31,53,0,0,0,2
8296,pei-hwa-presbyterian,2021,ballot,,SC>2,,SC>2,SC<1,,,,4
8297,pei-hwa-presbyterian,2021,odds,,0.825581395348837,,0.67741935483871,0.39622641509434,,,,5
8298,pei-hwa-presbyterian,2021,taken,113,71,0,21,21,0,0,226,3
8299,pei-hwa-presbyterian,2021,vacancy,184,71,0,21,21,0,0,224,1
8300,pei-hwa-presbyterian,2022,applied,121,112,0,37,87,0,0,0,2
8301,pei-hwa-presbyterian,2022,ballot,,SC1-2,,SC<1,SC<1,,,,4
8302,pei-hwa-presbyterian,2022,odds,,0.392857142857143,,0.540540540540541,0.471264367816092,,,,5
8303,pei-hwa-presbyterian,2022,taken,121,44,0,20,41,0,0,226,3
8304,pei-hwa-presbyterian,2022,vacancy,164,44,0,20,41,0,0,224,1
8305,pei-hwa-presbyterian,2023,applied,102,93,0,32,75,0,0,0,2
8306,pei-hwa-presbyterian,2023,ballot,,SC>2,,SC<1,SC<1,,,,4
8307,pei-hwa-presbyterian,2023,odds,,0.666666666666667,,0.625,0.533333333333333,,,,5
8308,pei-hwa-presbyterian,2023,taken,102,62,0,20,40,0,0,224,3
8309,pei-hwa-presbyterian,2023,vacancy,164,62,0,20,40,0,0,224,1
8310,pei-tong,2009,applied,0,0,0,0,75,54,0,0,2
8311,pei-tong,2009,ballot,,,,,,,,,4
8312,pei-tong,2009,odds,,,,1,1,1,1,,5
8313,pei-tong,2009,taken,41,3,14,0,75,54,0,187,3
8314,pei-tong,2009,vacancy,0,0,0,91,183,108,52,240,1
8315,pei-tong,2010,applied,0,0,0,2,61,82,0,0,2
8316,pei-tong,2010,ballot,,,,,,,,,4
8317,pei-tong,2010,odds,,,,1,1,1,1,,5
8318,pei-tong,2010,taken,51,0,12,2,61,82,0,208,3
8319,pei-tong,2010,vacancy,0,0,0,88,175,114,30,240,1
8320,pei-tong,2011,applied,0,0,0,2,59,53,0,0,2
8321,pei-tong,2011,ballot,,,,,,,,,4
8322,pei-tong,2011,odds,,,,1,1,1,1,,5
8323,pei-tong,2011,taken,74,0,15,2,59,57,0,207,3
8324,pei-tong,2011,vacancy,0,0,0,76,151,92,35,240,1
8325,pei-tong,2012,applied,0,0,0,0,103,55,0,0,2
8326,pei-tong,2012,ballot,,,,,,,,,4
8327,pei-tong,2012,odds,,,,1,1,0.818181818181818,,,5
8328,pei-tong,2012,taken,75,0,20,0,103,45,0,243,3
8329,pei-tong,2012,vacancy,0,0,0,73,146,45,0,240,1
8330,pei-tong,2013,applied,0,0,0,6,84,46,0,0,2
8331,pei-tong,2013,ballot,,,,,,,,,4
8332,pei-tong,2013,odds,,,,1,1,1,,,5
8333,pei-tong,2013,taken,69,0,18,6,84,64,0,241,3
8334,pei-tong,2013,vacancy,0,0,0,77,147,64,0,240,1
8335,pei-tong,2014,applied,0,0,0,3,81,56,0,0,2
8336,pei-tong,2014,ballot,,,,,,,,,4
8337,pei-tong,2014,odds,,,,1,1,0.910714285714286,,,5
8338,pei-tong,2014,taken,84,0,22,3,80,51,0,240,3
8339,pei-tong,2014,vacancy,0,0,0,67,131,51,0,240,1
8340,pei-tong,2015,applied,0,0,0,2,70,34,0,0,2
8341,pei-tong,2015,ballot,,,,,,,,,4
8342,pei-tong,2015,odds,,,,1,1,1,1,,5
8343,pei-tong,2015,taken,84,2,23,2,70,34,0,215,3
8344,pei-tong,2015,vacancy,0,0,0,66,129,59,25,240,1
8345,pei-tong,2016,applied,0,0,0,3,68,27,0,0,2
8346,pei-tong,2016,ballot,,,,,,,,,4
8347,pei-tong,2016,odds,,,,1,1,1,1,,5
8348,pei-tong,2016,taken,80,0,21,2,68,27,0,198,3
8349,pei-tong,2016,vacancy,0,0,0,55,107,39,12,210,1
8350,pei-tong,2017,applied,0,0,0,0,54,44,0,0,2
8351,pei-tong,2017,ballot,,,,,,,,,4
8352,pei-tong,2017,odds,,,,1,1,1,1,,5
8353,pei-tong,2017,taken,66,2,16,0,54,44,0,182,3
8354,pei-tong,2017,vacancy,0,0,0,78,158,104,60,240,1
8355,pei-tong,2018,applied,0,0,0,0,58,74,0,0,2
8356,pei-tong,2018,ballot,,,,,,,,,4
8357,pei-tong,2018,odds,,,,1,1,1,1,,5
8358,pei-tong,2018,taken,62,1,13,0,58,74,0,208,3
8359,pei-tong,2018,vacancy,0,0,0,82,165,107,33,240,1
8360,pei-tong,2019,applied,62,1,10,0,36,34,0,0,2
8361,pei-tong,2019,ballot,,,,,,,,,4
8362,pei-tong,2019,odds,,,,,,,,,5
8363,pei-tong,2019,taken,62,1,10,0,36,34,0,143,3
8364,pei-tong,2019,vacancy,200,138,138,84,169,133,99,240,1
8365,pei-tong,2020,applied,66,0,28,0,29,78,0,0,2
8366,pei-tong,2020,ballot,,,,,,,,,4
8367,pei-tong,2020,odds,,,,,,,,,5
8368,pei-tong,2020,taken,66,0,28,0,29,78,0,201,3
8369,pei-tong,2020,vacancy,200,134,134,73,147,118,40,240,1
8370,pei-tong,2021,applied,52,5,35,0,39,79,0,0,2
8371,pei-tong,2021,ballot,,,,,,,,,4
8372,pei-tong,2021,odds,,,,,,,,,5
8373,pei-tong,2021,taken,52,5,35,0,39,79,0,210,3
8374,pei-tong,2021,vacancy,240,188,183,94,188,150,71,280,1
8375,pei-tong,2022,applied,64,43,0,0,34,94,0,0,2
8376,pei-tong,2022,ballot,,,,,,,,,4
8377,pei-tong,2022,odds,,,,,,,,,5
8378,pei-tong,2022,taken,64,43,0,0,34,94,0,235,3
8379,pei-tong,2022,vacancy,220,156,0,58,175,143,49,280,1
8380,pei-tong,2023,applied,60,25,0,0,29,84,0,0,2
8381,pei-tong,2023,ballot,,,,,,,,,4
8382,pei-tong,2023,odds,,,,,,,,,5
8383,pei-tong,2023,taken,60,25,0,0,29,84,0,198,3
8384,pei-tong,2023,vacancy,220,160,0,65,196,167,83,280,1
8385,peiying,2009,applied,0,0,0,1,63,23,0,0,2
8386,peiying,2009,ballot,,,,,,,,,4
8387,peiying,2009,odds,,,,1,1,1,1,,5
8388,peiying,2009,taken,63,0,5,1,63,23,0,155,3
8389,peiying,2009,vacancy,0,0,0,56,111,48,25,180,1
8390,peiying,2010,applied,0,0,0,0,67,33,0,0,2
8391,peiying,2010,ballot,,,,,,,,,4
8392,peiying,2010,odds,,,,1,1,1,1,,5
8393,peiying,2010,taken,62,0,7,0,67,33,0,169,3
8394,peiying,2010,vacancy,0,0,0,56,111,45,9,180,1
8395,peiying,2011,applied,0,0,0,2,68,40,0,0,2
8396,peiying,2011,ballot,,,,,,,,,4
8397,peiying,2011,odds,,,,1,1,1,,,5
8398,peiying,2011,taken,56,1,9,2,68,44,0,180,3
8399,peiying,2011,vacancy,0,0,0,57,112,44,0,180,1
8400,peiying,2012,applied,0,0,0,1,85,18,0,0,2
8401,peiying,2012,ballot,,,,,,,,,4
8402,peiying,2012,odds,,,,1,1,1,1,,5
8403,peiying,2012,taken,58,0,10,1,85,18,0,172,3
8404,peiying,2012,vacancy,0,0,0,56,111,27,9,180,1
8405,peiying,2013,applied,0,0,0,0,65,20,0,0,2
8406,peiying,2013,ballot,,,,,,,,,4
8407,peiying,2013,odds,,,,1,1,1,1,,5
8408,peiying,2013,taken,49,0,4,0,65,26,0,144,3
8409,peiying,2013,vacancy,0,0,0,64,127,62,36,180,1
8410,peiying,2014,applied,0,0,0,0,68,33,0,0,2
8411,peiying,2014,ballot,,,,,,,,,4
8412,peiying,2014,odds,,,,1,1,1,1,,5
8413,peiying,2014,taken,58,0,16,0,67,33,0,174,3
8414,peiying,2014,vacancy,0,0,0,53,107,39,6,180,1
8415,peiying,2015,applied,0,0,0,0,50,25,0,0,2
8416,peiying,2015,ballot,,,,,,,,,4
8417,peiying,2015,odds,,,,1,1,1,1,,5
8418,peiying,2015,taken,61,0,15,0,50,25,0,151,3
8419,peiying,2015,vacancy,0,0,0,52,105,55,30,180,1
8420,peiying,2016,applied,0,0,0,0,52,28,0,0,2
8421,peiying,2016,ballot,,,,,,,,,4
8422,peiying,2016,odds,,,,1,1,1,1,,5
8423,peiying,2016,taken,55,0,14,0,52,28,0,149,3
8424,peiying,2016,vacancy,0,0,0,56,113,61,33,180,1
8425,peiying,2017,applied,0,0,0,0,50,40,0,0,2
8426,peiying,2017,ballot,,,,,,,,,4
8427,peiying,2017,odds,,,,1,1,1,1,,5
8428,peiying,2017,taken,53,0,16,0,50,40,0,159,3
8429,peiying,2017,vacancy,0,0,0,56,112,62,22,180,1
8430,peiying,2018,applied,0,0,0,1,46,105,0,0,2
8431,peiying,2018,ballot,,,,,,,,,4
8432,peiying,2018,odds,,,,1,1,0.904761904761905,,,5
8433,peiying,2018,taken,52,0,17,0,46,95,0,210,3
8434,peiying,2018,vacancy,0,0,0,71,141,95,0,210,1
8435,peiying,2019,applied,56,0,10,0,41,56,0,0,2
8436,peiying,2019,ballot,,,,,,,,,4
8437,peiying,2019,odds,,,,,,,,,5
8438,peiying,2019,taken,56,0,10,0,41,56,0,163,3
8439,peiying,2019,vacancy,140,84,84,58,115,74,18,180,1
8440,peiying,2020,applied,81,0,16,0,44,45,0,0,2
8441,peiying,2020,ballot,,,,,,,,,4
8442,peiying,2020,odds,,,,,,,,,5
8443,peiying,2020,taken,81,0,16,0,44,45,0,186,3
8444,peiying,2020,vacancy,150,69,69,47,93,49,4,190,1
8445,peiying,2021,applied,76,0,18,0,44,93,0,0,2
8446,peiying,2021,ballot,,,,,,SC<2#,,,4
8447,peiying,2021,odds,,,,,,0.903225806451613,,,5
