index,school_id,year,phase,applied,vacancy,ballot,odds
12221,northland,2015,2C(S),0,0,,
12222,northland,2015,3,0,0,,
12223,northland,2015,Total,0,240,,1
12224,northland,2016,1,0,0,,
12225,northland,2016,2A(1),0,0,,
12226,northland,2016,2A(2),0,0,,
12227,northland,2016,2B,25,41,,1
12228,northland,2016,2C,160,57,,0.35625
12229,northland,2016,2C(S),0,0,,
12230,northland,2016,3,0,0,,
12231,northland,2016,Total,0,240,,1
12232,northland,2017,1,0,0,,
12233,northland,2017,2A(1),0,0,,
12234,northland,2017,2A(2),0,0,,
12235,northland,2017,2B,24,38,,1
12236,northland,2017,2C,200,51,,0.255
12237,northland,2017,2C(S),0,0,,
12238,northland,2017,3,0,0,,
12239,northland,2017,Total,0,240,,1
12240,northland,2018,1,0,0,,
12241,northland,2018,2A(1),0,0,,
12242,northland,2018,2A(2),0,0,,
12243,northland,2018,2B,24,27,,1
12244,northland,2018,2C,194,32,,0.164948453608247
12245,northland,2018,2C(S),0,0,,
12246,northland,2018,3,0,0,,
12247,northland,2018,Total,0,240,,1
12248,northland,2019,1,88,200,,1
12249,northland,2019,2A(1),20,112,,1
12250,northland,2019,2A(2),26,92,,1
12251,northland,2019,2B,25,53,,1
12252,northland,2019,2C,243,83,SC<1,0.34156378600823
12253,northland,2019,2C(S),0,0,,
12254,northland,2019,3,0,0,,
12255,northland,2019,Total,0,240,,1
12256,northland,2020,1,98,200,,1
12257,northland,2020,2A(1),21,102,,1
12258,northland,2020,2A(2),46,81,,1
12259,northland,2020,2B,28,38,,1
12260,northland,2020,2C,215,49,SC<1,0.227906976744186
12261,northland,2020,2C(S),0,0,,
12262,northland,2020,3,0,0,,
12263,northland,2020,Total,0,240,,1
12264,northland,2021,1,109,200,,1
12265,northland,2021,2A(1),21,91,,1
12266,northland,2021,2A(2),56,70,,1
12267,northland,2021,2B,36,27,SC<1,0.75
12268,northland,2021,2C,191,28,SC<1,0.146596858638743
12269,northland,2021,2C(S),0,0,,
12270,northland,2021,3,0,0,,
12271,northland,2021,Total,0,240,,1
12272,northland,2022,1,120,180,,1
12273,northland,2022,2A(1),62,60,SC>2,0.967741935483871
12274,northland,2022,2A(2),0,0,,
12275,northland,2022,2B,22,20,SC<1#,0.909090909090909
12276,northland,2022,2C,199,42,SC<1,0.211055276381909
12277,northland,2022,2C(S),0,0,,
12278,northland,2022,3,0,0,,
12279,northland,2022,Total,0,240,,1
12280,northland,2023,1,104,180,,1
12281,northland,2023,2A(1),72,76,,1
12282,northland,2023,2A(2),0,0,,
12283,northland,2023,2B,22,21,SC<2#,0.954545454545455
12284,northland,2023,2C,200,44,SC<1,0.22
12285,northland,2023,2C(S),0,0,,
12286,northland,2023,3,0,0,,
12287,northland,2023,Total,0,240,,1
12288,northoaks,2013,1,0,0,,
12289,northoaks,2013,2A(1),0,0,,
12290,northoaks,2013,2A(2),0,0,,
12291,northoaks,2013,2B,0,105,,1
12292,northoaks,2013,2C,71,210,,1
12293,northoaks,2013,2C(S),34,140,,1
12294,northoaks,2013,3,0,28,,1
12295,northoaks,2013,Total,0,210,,1
12296,northoaks,2014,1,0,0,,
12297,northoaks,2014,2A(1),0,0,,
12298,northoaks,2014,2A(2),0,0,,
12299,northoaks,2014,2B,0,101,,1
12300,northoaks,2014,2C,65,201,,1
12301,northoaks,2014,2C(S),17,136,,1
12302,northoaks,2014,3,0,119,,1
12303,northoaks,2014,Total,0,210,,1
12304,northoaks,2015,1,0,0,,
12305,northoaks,2015,2A(1),0,0,,
12306,northoaks,2015,2A(2),0,0,,
12307,northoaks,2015,2B,0,73,,1
12308,northoaks,2015,2C,65,145,,1
12309,northoaks,2015,2C(S),16,80,,1
12310,northoaks,2015,3,0,64,,1
12311,northoaks,2015,Total,0,180,,1
12312,northoaks,2016,1,0,0,,
12313,northoaks,2016,2A(1),0,0,,
12314,northoaks,2016,2A(2),0,0,,
12315,northoaks,2016,2B,0,57,,1
12316,northoaks,2016,2C,46,114,,1
12317,northoaks,2016,2C(S),5,68,,1
12318,northoaks,2016,3,0,63,,1
12319,northoaks,2016,Total,0,150,,1
12320,northoaks,2017,1,0,0,,
12321,northoaks,2017,2A(1),0,0,,
12322,northoaks,2017,2A(2),0,0,,
12323,northoaks,2017,2B,0,71,,1
12324,northoaks,2017,2C,49,142,,1
12325,northoaks,2017,2C(S),8,93,,1
12326,northoaks,2017,3,0,85,,1
12327,northoaks,2017,Total,0,180,,1
12328,northoaks,2018,1,0,0,,
12329,northoaks,2018,2A(1),0,0,,
12330,northoaks,2018,2A(2),0,0,,
12331,northoaks,2018,2B,0,88,,1
12332,northoaks,2018,2C,33,175,,1
12333,northoaks,2018,2C(S),14,142,,1
12334,northoaks,2018,3,0,128,,1
12335,northoaks,2018,Total,0,240,,1
12336,northoaks,2019,1,45,200,,1
12337,northoaks,2019,2A(1),0,155,,1
12338,northoaks,2019,2A(2),11,156,,1
12339,northoaks,2019,2B,0,93,,1
12340,northoaks,2019,2C,26,185,,1
12341,northoaks,2019,2C(S),8,159,,1
12342,northoaks,2019,3,0,151,,1
12343,northoaks,2019,Total,0,240,,1
12344,northoaks,2020,1,50,200,,1
12345,northoaks,2020,2A(1),0,150,,1
12346,northoaks,2020,2A(2),13,150,,1
12347,northoaks,2020,2B,0,89,,1
12348,northoaks,2020,2C,7,179,,1
12349,northoaks,2020,2C(S),22,173,,1
12350,northoaks,2020,3,0,151,,1
12351,northoaks,2020,Total,0,240,,1
12352,northoaks,2021,1,58,170,,1
12353,northoaks,2021,2A(1),0,112,,1
12354,northoaks,2021,2A(2),12,112,,1
12355,northoaks,2021,2B,0,70,,1
12356,northoaks,2021,2C,17,140,,1
12357,northoaks,2021,2C(S),17,123,,1
12358,northoaks,2021,3,0,106,,1
12359,northoaks,2021,Total,0,210,,1
12360,northoaks,2022,1,29,160,,1
12361,northoaks,2022,2A(1),5,131,,1
12362,northoaks,2022,2A(2),0,0,,
12363,northoaks,2022,2B,0,62,,1
12364,northoaks,2022,2C,14,186,,1
12365,northoaks,2022,2C(S),13,172,,1
12366,northoaks,2022,3,0,159,,1
12367,northoaks,2022,Total,0,220,,1
12368,northoaks,2023,1,35,120,,1
12369,northoaks,2023,2A(1),9,85,,1
12370,northoaks,2023,2A(2),0,0,,
12371,northoaks,2023,2B,0,45,,1
12372,northoaks,2023,2C,20,137,,1
12373,northoaks,2023,2C(S),3,117,,1
12374,northoaks,2023,3,0,114,,1
12375,northoaks,2023,Total,0,180,,1
12376,northshore,2020,1,0,170,,1
12377,northshore,2020,2A(1),0,170,,1
12378,northshore,2020,2A(2),0,170,,1
12379,northshore,2020,2B,0,105,,1
12380,northshore,2020,2C,47,210,,1
12381,northshore,2020,2C(S),36,164,,1
12382,northshore,2020,3,0,128,,1
12383,northshore,2020,Total,0,210,,1
12384,northshore,2021,1,6,200,,1
12385,northshore,2021,2A(1),0,194,,1
12386,northshore,2021,2A(2),0,194,,1
12387,northshore,2021,2B,1,117,,1
12388,northshore,2021,2C,93,233,,1
12389,northshore,2021,2C(S),79,140,,1
12390,northshore,2021,3,0,61,,1
12391,northshore,2021,Total,0,240,,1
12392,northshore,2022,1,33,180,,1
12393,northshore,2022,2A(1),31,147,,1
12394,northshore,2022,2A(2),0,0,,
12395,northshore,2022,2B,1,59,,1
12396,northshore,2022,2C,75,175,,1
12397,northshore,2022,2C(S),87,100,,1
12398,northshore,2022,3,0,13,,1
12399,northshore,2022,Total,0,240,,1
12400,northshore,2023,1,52,220,,1
12401,northshore,2023,2A(1),69,168,,1
12402,northshore,2023,2A(2),0,0,,
12403,northshore,2023,2B,1,53,,1
12404,northshore,2023,2C,110,159,,1
12405,northshore,2023,2C(S),12,49,,1
12406,northshore,2023,3,0,37,,1
12407,northshore,2023,Total,0,280,,1
12408,oasis,2015,1,0,0,,
12409,oasis,2015,2A(1),0,0,,
12410,oasis,2015,2A(2),0,0,,
12411,oasis,2015,2B,1,105,,1
12412,oasis,2015,2C,118,209,,1
12413,oasis,2015,2C(S),77,91,,1
12414,oasis,2015,3,0,14,,1
12415,oasis,2015,Total,0,210,,1
12416,oasis,2016,1,0,0,,
12417,oasis,2016,2A(1),0,0,,
12418,oasis,2016,2A(2),0,0,,
12419,oasis,2016,2B,0,109,,1
12420,oasis,2016,2C,186,217,,1
12421,oasis,2016,2C(S),27,32,,1
12422,oasis,2016,3,0,5,,1
12423,oasis,2016,Total,0,240,,1
12424,oasis,2017,1,0,0,,
12425,oasis,2017,2A(1),0,0,,
12426,oasis,2017,2A(2),0,0,,
12427,oasis,2017,2B,0,0,,
12428,oasis,2017,2C,169,170,,1
12429,oasis,2017,2C(S),22,22,,1
12430,oasis,2017,3,0,0,,
12431,oasis,2017,Total,0,270,,1
12432,oasis,2018,1,0,0,,
12433,oasis,2018,2A(1),0,0,,
12434,oasis,2018,2A(2),0,0,,
12435,oasis,2018,2B,0,119,,1
12436,oasis,2018,2C,137,237,,1
12437,oasis,2018,2C(S),44,100,,1
12438,oasis,2018,3,0,56,,1
12439,oasis,2018,Total,0,320,,1
12440,oasis,2019,1,107,240,,1
12441,oasis,2019,2A(1),0,133,,1
12442,oasis,2019,2A(2),59,133,,1
12443,oasis,2019,2B,0,57,,1
12444,oasis,2019,2C,115,114,SC#,0.991304347826087
12445,oasis,2019,2C(S),0,0,,
12446,oasis,2019,3,0,0,,
12447,oasis,2019,Total,0,280,,1
12448,oasis,2020,1,124,240,,1
12449,oasis,2020,2A(1),0,116,,1
12450,oasis,2020,2A(2),76,116,,1
12451,oasis,2020,2B,2,40,,1
12452,oasis,2020,2C,108,81,SC<1,0.75
12453,oasis,2020,2C(S),0,0,,
12454,oasis,2020,3,0,0,,
12455,oasis,2020,Total,0,280,,1
12456,oasis,2021,1,124,240,,1
12457,oasis,2021,2A(1),1,116,,1
12458,oasis,2021,2A(2),69,115,,1
12459,oasis,2021,2B,0,43,,1
12460,oasis,2021,2C,97,86,SC<1#,0.88659793814433
12461,oasis,2021,2C(S),0,0,,
12462,oasis,2021,3,0,0,,
12463,oasis,2021,Total,0,280,,1
12464,oasis,2022,1,136,190,,1
12465,oasis,2022,2A(1),71,54,SC<1,0.76056338028169
12466,oasis,2022,2A(2),0,0,,
12467,oasis,2022,2B,0,20,,1
12468,oasis,2022,2C,80,60,SC<1,0.75
12469,oasis,2022,2C(S),0,0,,
12470,oasis,2022,3,0,0,,
12471,oasis,2022,Total,0,250,,1
12472,oasis,2023,1,110,180,,1
12473,oasis,2023,2A(1),68,70,,1
12474,oasis,2023,2A(2),0,0,,
12475,oasis,2023,2B,2,21,,1
12476,oasis,2023,2C,63,61,SC<2#,0.968253968253968
12477,oasis,2023,2C(S),0,0,,
12478,oasis,2023,3,0,0,,
12479,oasis,2023,Total,0,240,,1
12480,opera-estate,2009,1,0,0,,
12481,opera-estate,2009,2A(1),0,0,,
12482,opera-estate,2009,2A(2),0,0,,
12483,opera-estate,2009,2B,0,67,,1
12484,opera-estate,2009,2C,14,135,,1
12485,opera-estate,2009,2C(S),11,121,,1
12486,opera-estate,2009,3,0,72,,1
12487,opera-estate,2009,Total,0,180,,1
12488,opera-estate,2010,1,0,0,,
12489,opera-estate,2010,2A(1),0,0,,
12490,opera-estate,2010,2A(2),0,0,,
12491,opera-estate,2010,2B,1,70,,1
12492,opera-estate,2010,2C,31,140,,1
12493,opera-estate,2010,2C(S),16,109,,1
12494,opera-estate,2010,3,0,40,,1
12495,opera-estate,2010,Total,0,180,,1
12496,opera-estate,2011,1,0,0,,
12497,opera-estate,2011,2A(1),0,0,,
12498,opera-estate,2011,2A(2),0,0,,
12499,opera-estate,2011,2B,0,68,,1
12500,opera-estate,2011,2C,30,137,,1
12501,opera-estate,2011,2C(S),71,107,,1
12502,opera-estate,2011,3,0,8,,1
12503,opera-estate,2011,Total,0,180,,1
12504,opera-estate,2012,1,0,0,,
12505,opera-estate,2012,2A(1),0,0,,
12506,opera-estate,2012,2A(2),0,0,,
12507,opera-estate,2012,2B,0,62,,1
12508,opera-estate,2012,2C,45,124,,1
12509,opera-estate,2012,2C(S),64,82,,1
12510,opera-estate,2012,3,0,8,,1
12511,opera-estate,2012,Total,0,180,,1
12512,opera-estate,2013,1,0,0,,
12513,opera-estate,2013,2A(1),0,0,,
12514,opera-estate,2013,2A(2),0,0,,
12515,opera-estate,2013,2B,1,60,,1
12516,opera-estate,2013,2C,82,119,,1
12517,opera-estate,2013,2C(S),47,39,,0.829787234042553
12518,opera-estate,2013,3,0,0,,
12519,opera-estate,2013,Total,0,180,,1
12520,opera-estate,2014,1,0,0,,
12521,opera-estate,2014,2A(1),0,0,,
12522,opera-estate,2014,2A(2),0,0,,
12523,opera-estate,2014,2B,4,51,,1
12524,opera-estate,2014,2C,88,97,,1
12525,opera-estate,2014,2C(S),16,10,,0.625
12526,opera-estate,2014,3,0,0,,
12527,opera-estate,2014,Total,0,180,,1
12528,opera-estate,2015,1,0,0,,
12529,opera-estate,2015,2A(1),0,0,,
12530,opera-estate,2015,2A(2),0,0,,
12531,opera-estate,2015,2B,5,53,,1
12532,opera-estate,2015,2C,80,101,,1
12533,opera-estate,2015,2C(S),16,21,,1
12534,opera-estate,2015,3,0,5,,1
12535,opera-estate,2015,Total,0,180,,1
12536,opera-estate,2016,1,0,0,,
12537,opera-estate,2016,2A(1),0,0,,
12538,opera-estate,2016,2A(2),0,0,,
12539,opera-estate,2016,2B,12,56,,1
12540,opera-estate,2016,2C,71,104,,1
12541,opera-estate,2016,2C(S),9,34,,1
12542,opera-estate,2016,3,0,25,,1
12543,opera-estate,2016,Total,0,180,,1
12544,opera-estate,2017,1,0,0,,
12545,opera-estate,2017,2A(1),0,0,,
12546,opera-estate,2017,2A(2),0,0,,
12547,opera-estate,2017,2B,10,50,,1
12548,opera-estate,2017,2C,73,94,,1
12549,opera-estate,2017,2C(S),8,21,,1
12550,opera-estate,2017,3,0,13,,1
12551,opera-estate,2017,Total,0,150,,1
12552,opera-estate,2018,1,0,0,,
12553,opera-estate,2018,2A(1),0,0,,
12554,opera-estate,2018,2A(2),0,0,,
12555,opera-estate,2018,2B,12,49,,1
12556,opera-estate,2018,2C,64,87,,1
12557,opera-estate,2018,2C(S),17,23,,1
12558,opera-estate,2018,3,0,6,,1
12559,opera-estate,2018,Total,0,180,,1
12560,opera-estate,2019,1,61,110,,1
12561,opera-estate,2019,2A(1),0,50,,1
12562,opera-estate,2019,2A(2),8,50,,1
12563,opera-estate,2019,2B,9,42,,1
12564,opera-estate,2019,2C,91,75,PR>2,0.824175824175824
12565,opera-estate,2019,2C(S),0,0,,
12566,opera-estate,2019,3,0,0,,
12567,opera-estate,2019,Total,0,150,,1
12568,opera-estate,2020,1,56,110,,1
12569,opera-estate,2020,2A(1),3,54,,1
12570,opera-estate,2020,2A(2),14,51,,1
12571,opera-estate,2020,2B,1,39,,1
12572,opera-estate,2020,2C,83,76,PR1-2,0.91566265060241
12573,opera-estate,2020,2C(S),11,9,SC>2,0.818181818181818
12574,opera-estate,2020,3,0,0,,
12575,opera-estate,2020,Total,0,150,,1
12576,opera-estate,2021,1,62,150,,1
12577,opera-estate,2021,2A(1),0,88,,1
12578,opera-estate,2021,2A(2),16,88,,1
12579,opera-estate,2021,2B,0,56,,1
12580,opera-estate,2021,2C,77,112,PR>2,1
12581,opera-estate,2021,2C(S),31,37,,1
12582,opera-estate,2021,3,0,6,,1
12583,opera-estate,2021,Total,0,190,,1
12584,opera-estate,2022,1,74,130,,1
12585,opera-estate,2022,2A(1),8,56,,1
12586,opera-estate,2022,2A(2),0,0,,
12587,opera-estate,2022,2B,1,36,,1
12588,opera-estate,2022,2C,70,107,PR>2,1
12589,opera-estate,2022,2C(S),43,43,,1
12590,opera-estate,2022,3,0,0,,
12591,opera-estate,2022,Total,0,190,,1
12592,opera-estate,2023,1,60,120,,1
12593,opera-estate,2023,2A(1),18,60,,1
12594,opera-estate,2023,2A(2),0,0,,
12595,opera-estate,2023,2B,1,34,,1
12596,opera-estate,2023,2C,74,101,PR>2,1
12597,opera-estate,2023,2C(S),33,34,,1
12598,opera-estate,2023,3,0,1,,1
12599,opera-estate,2023,Total,0,180,,1
12600,palm-view,2012,1,0,0,,
12601,palm-view,2012,2A(1),0,0,,
12602,palm-view,2012,2A(2),0,0,,
12603,palm-view,2012,2B,0,105,,1
12604,palm-view,2012,2C,74,210,,1
12605,palm-view,2012,2C(S),75,136,,1
12606,palm-view,2012,3,0,60,,1
12607,palm-view,2012,Total,0,210,,1
12608,palm-view,2013,1,0,0,,
12609,palm-view,2013,2A(1),0,0,,
12610,palm-view,2013,2A(2),0,0,,
12611,palm-view,2013,2B,1,109,,1
12612,palm-view,2013,2C,125,217,,1
12613,palm-view,2013,2C(S),104,92,,0.884615384615385
12614,palm-view,2013,3,0,0,,
12615,palm-view,2013,Total,0,240,,1
12616,palm-view,2014,1,0,0,,
12617,palm-view,2014,2A(1),0,0,,
12618,palm-view,2014,2A(2),0,0,,
12619,palm-view,2014,2B,1,100,,1
12620,palm-view,2014,2C,158,199,,1
12621,palm-view,2014,2C(S),35,41,,1
12622,palm-view,2014,3,0,6,,1
12623,palm-view,2014,Total,0,240,,1
12624,palm-view,2015,1,0,0,,
12625,palm-view,2015,2A(1),0,0,,
12626,palm-view,2015,2A(2),0,0,,
12627,palm-view,2015,2B,6,79,,1
12628,palm-view,2015,2C,119,153,,1
12629,palm-view,2015,2C(S),39,34,,0.871794871794872
12630,palm-view,2015,3,0,0,,
12631,palm-view,2015,Total,0,240,,1
12632,palm-view,2016,1,0,0,,
12633,palm-view,2016,2A(1),0,0,,
12634,palm-view,2016,2A(2),0,0,,
12635,palm-view,2016,2B,4,80,,1
12636,palm-view,2016,2C,119,156,,1
12637,palm-view,2016,2C(S),33,38,,1
12638,palm-view,2016,3,0,5,,1
12639,palm-view,2016,Total,0,240,,1
12640,palm-view,2017,1,0,0,,
12641,palm-view,2017,2A(1),0,0,,
12642,palm-view,2017,2A(2),0,0,,
12643,palm-view,2017,2B,4,67,,1
12644,palm-view,2017,2C,104,131,,1
12645,palm-view,2017,2C(S),24,27,,1
12646,palm-view,2017,3,0,3,,1
12647,palm-view,2017,Total,0,240,,1
12648,palm-view,2018,1,0,0,,
12649,palm-view,2018,2A(1),0,0,,
12650,palm-view,2018,2A(2),0,0,,
12651,palm-view,2018,2B,8,72,,1
12652,palm-view,2018,2C,139,137,,0.985611510791367
12653,palm-view,2018,2C(S),0,0,,
12654,palm-view,2018,3,0,0,,
12655,palm-view,2018,Total,0,270,,1
12656,palm-view,2019,1,94,200,,1
12657,palm-view,2019,2A(1),0,106,,1
12658,palm-view,2019,2A(2),4,106,,1
12659,palm-view,2019,2B,2,71,,1
12660,palm-view,2019,2C,97,143,,1
12661,palm-view,2019,2C(S),46,46,,1
12662,palm-view,2019,3,0,0,,
12663,palm-view,2019,Total,0,240,,1
12664,palm-view,2020,1,105,240,,1
12665,palm-view,2020,2A(1),0,135,,1
12666,palm-view,2020,2A(2),3,135,,1
12667,palm-view,2020,2B,10,86,,1
12668,palm-view,2020,2C,100,162,,1
12669,palm-view,2020,2C(S),79,62,SC1-2,0.784810126582278
12670,palm-view,2020,3,0,0,,
12671,palm-view,2020,Total,0,280,,1
12672,palm-view,2021,1,96,240,,1
12673,palm-view,2021,2A(1),0,144,,1
12674,palm-view,2021,2A(2),10,144,,1
12675,palm-view,2021,2B,3,87,,1
12676,palm-view,2021,2C,89,172,,1
12677,palm-view,2021,2C(S),61,86,,1
12678,palm-view,2021,3,0,25,,1
12679,palm-view,2021,Total,0,280,,1
12680,palm-view,2022,1,93,180,,1
12681,palm-view,2022,2A(1),9,88,,1
12682,palm-view,2022,2A(2),0,0,,
12683,palm-view,2022,2B,1,46,,1
12684,palm-view,2022,2C,56,138,,1
12685,palm-view,2022,2C(S),59,82,,1
12686,palm-view,2022,3,0,23,,1
12687,palm-view,2022,Total,0,240,,1
12688,palm-view,2023,1,102,180,,1
12689,palm-view,2023,2A(1),8,78,,1
12690,palm-view,2023,2A(2),0,0,,
12691,palm-view,2023,2B,0,43,,1
12692,palm-view,2023,2C,76,130,,1
12693,palm-view,2023,2C(S),67,54,SC1-2,0.805970149253731
12694,palm-view,2023,3,0,0,,
12695,palm-view,2023,Total,0,240,,1
12696,park-view,2009,1,0,0,,
12697,park-view,2009,2A(1),0,0,,
12698,park-view,2009,2A(2),0,0,,
12699,park-view,2009,2B,0,54,,1
12700,park-view,2009,2C,72,108,,1
12701,park-view,2009,2C(S),14,36,,1
12702,park-view,2009,3,0,20,,1
12703,park-view,2009,Total,0,180,,1
12704,park-view,2010,1,0,0,,
12705,park-view,2010,2A(1),0,0,,
12706,park-view,2010,2A(2),0,0,,
12707,park-view,2010,2B,0,60,,1
12708,park-view,2010,2C,53,119,,1
12709,park-view,2010,2C(S),1,67,,1
12710,park-view,2010,3,0,48,,1
12711,park-view,2010,Total,0,180,,1
12712,park-view,2011,1,0,0,,
12713,park-view,2011,2A(1),0,0,,
12714,park-view,2011,2A(2),0,0,,
12715,park-view,2011,2B,1,58,,1
12716,park-view,2011,2C,54,115,,1
12717,park-view,2011,2C(S),7,62,,1
12718,park-view,2011,3,0,31,,1
12719,park-view,2011,Total,0,180,,1
12720,park-view,2012,1,0,0,,
12721,park-view,2012,2A(1),0,0,,
12722,park-view,2012,2A(2),0,0,,
12723,park-view,2012,2B,0,58,,1
12724,park-view,2012,2C,46,115,,1
12725,park-view,2012,2C(S),3,69,,1
12726,park-view,2012,3,0,48,,1
12727,park-view,2012,Total,0,180,,1
12728,park-view,2013,1,0,0,,
12729,park-view,2013,2A(1),0,0,,
12730,park-view,2013,2A(2),0,0,,
12731,park-view,2013,2B,1,58,,1
12732,park-view,2013,2C,72,114,,1
12733,park-view,2013,2C(S),5,42,,1
12734,park-view,2013,3,0,31,,1
12735,park-view,2013,Total,0,180,,1
12736,park-view,2014,1,0,0,,
12737,park-view,2014,2A(1),0,0,,
12738,park-view,2014,2A(2),0,0,,
12739,park-view,2014,2B,0,61,,1
12740,park-view,2014,2C,75,121,,1
12741,park-view,2014,2C(S),4,46,,1
12742,park-view,2014,3,0,42,,1
12743,park-view,2014,Total,0,180,,1
12744,park-view,2015,1,0,0,,
12745,park-view,2015,2A(1),0,0,,
12746,park-view,2015,2A(2),0,0,,
12747,park-view,2015,2B,1,68,,1
12748,park-view,2015,2C,42,135,,1
12749,park-view,2015,2C(S),3,93,,1
12750,park-view,2015,3,0,90,,1
12751,park-view,2015,Total,0,180,,1
12752,park-view,2016,1,0,0,,
12753,park-view,2016,2A(1),0,0,,
12754,park-view,2016,2A(2),0,0,,
12755,park-view,2016,2B,0,48,,1
12756,park-view,2016,2C,39,96,,1
12757,park-view,2016,2C(S),2,58,,1
12758,park-view,2016,3,0,56,,1
12759,park-view,2016,Total,0,150,,1
12760,park-view,2017,1,0,0,,
12761,park-view,2017,2A(1),0,0,,
12762,park-view,2017,2A(2),0,0,,
12763,park-view,2017,2B,0,72,,1
12764,park-view,2017,2C,47,143,,1
12765,park-view,2017,2C(S),28,97,,1
12766,park-view,2017,3,0,69,,1
12767,park-view,2017,Total,0,180,,1
12768,park-view,2018,1,0,0,,
12769,park-view,2018,2A(1),0,0,,
12770,park-view,2018,2A(2),0,0,,
12771,park-view,2018,2B,2,67,,1
12772,park-view,2018,2C,66,133,,1
12773,park-view,2018,2C(S),44,67,,1
12774,park-view,2018,3,0,23,,1
12775,park-view,2018,Total,0,180,,1
12776,park-view,2019,1,41,110,,1
12777,park-view,2019,2A(1),0,69,,1
12778,park-view,2019,2A(2),6,69,,1
12779,park-view,2019,2B,0,52,,1
12780,park-view,2019,2C,61,103,,1
12781,park-view,2019,2C(S),23,42,,1
12782,park-view,2019,3,0,19,,1
12783,park-view,2019,Total,0,150,,1
12784,park-view,2020,1,48,140,,1
12785,park-view,2020,2A(1),0,92,,1
12786,park-view,2020,2A(2),7,92,,1
12787,park-view,2020,2B,0,63,,1
12788,park-view,2020,2C,95,125,,1
12789,park-view,2020,2C(S),35,32,SC#,0.914285714285714
12790,park-view,2020,3,0,0,,
12791,park-view,2020,Total,0,180,,1
12792,park-view,2021,1,53,140,,1
12793,park-view,2021,2A(1),0,87,,1
12794,park-view,2021,2A(2),10,88,,1
12795,park-view,2021,2B,0,59,,1
12796,park-view,2021,2C,83,118,,1
12797,park-view,2021,2C(S),23,35,,1
12798,park-view,2021,3,0,12,,1
12799,park-view,2021,Total,0,180,,1
12800,park-view,2022,1,62,120,,1
12801,park-view,2022,2A(1),10,58,,1
12802,park-view,2022,2A(2),0,0,,
12803,park-view,2022,2B,1,36,,1
12804,park-view,2022,2C,58,108,,1
12805,park-view,2022,2C(S),38,50,,1
12806,park-view,2022,3,0,12,,1
12807,park-view,2022,Total,0,180,,1
12808,park-view,2023,1,64,120,,1
12809,park-view,2023,2A(1),13,56,,1
12810,park-view,2023,2A(2),0,0,,
12811,park-view,2023,2B,2,34,,1
12812,park-view,2023,2C,66,101,,1
12813,park-view,2023,2C(S),37,35,PR<1#,0.945945945945946
12814,park-view,2023,3,0,0,,
12815,park-view,2023,Total,0,180,,1
12816,pasir-ris,2009,1,0,0,,
12817,pasir-ris,2009,2A(1),0,0,,
12818,pasir-ris,2009,2A(2),0,0,,
12819,pasir-ris,2009,2B,20,48,,1
12820,pasir-ris,2009,2C,100,76,,0.76
12821,pasir-ris,2009,2C(S),0,0,,
12822,pasir-ris,2009,3,0,0,,
12823,pasir-ris,2009,Total,0,210,,1
12824,pasir-ris,2010,1,0,0,,
12825,pasir-ris,2010,2A(1),0,0,,
12826,pasir-ris,2010,2A(2),0,0,,
12827,pasir-ris,2010,2B,22,41,,1
12828,pasir-ris,2010,2C,78,60,,0.769230769230769
12829,pasir-ris,2010,2C(S),0,0,,
